thisN,thisTrialN,thisRepN,block_order,block_idx,block_cond,exp,key_resp.keys,key_resp.rt,key_resp.duration,key_respInstr_3.keys,key_respInstr_2.keys,keyMotionResp_2.keys,keyMotionResp_2.corr,keyMotionResp_2.rt,keyMotionResp_2.duration,key_respInstr_2.rt,key_respInstr_2.duration,key_respInstr_3.rt,key_respInstr_3.duration,trialsRDK_test.thisRepN,trialsRDK_test.thisTrialN,trialsRDK_test.thisN,trialsRDK_test.thisIndex,RDKtraining.thisRepN,RDKtraining.thisTrialN,RDKtraining.thisN,RDKtraining.thisIndex,loopBlockSensitivity.thisRepN,loopBlockSensitivity.thisTrialN,loopBlockSensitivity.thisN,loopBlockSensitivity.thisIndex,loopLowPriorBlocks.thisRepN,loopLowPriorBlocks.thisTrialN,loopLowPriorBlocks.thisN,loopLowPriorBlocks.thisIndex,loopLowPriorTrials.thisRepN,loopLowPriorTrials.thisTrialN,loopLowPriorTrials.thisN,loopLowPriorTrials.thisIndex,thisRow.t,notes,cueAss,cueHz,block,motionDir,prior,thresh75,trialCoh,trialCoh_level,BiasFirst,cuetarget_cont,counterbalancing.started,counterbalancing.stopped,FUNCTIONS_VARIABLES.started,FUNCTIONS_VARIABLES.stopped,IntroExperiment.started,textIntroExp.started,keyIntroExp.started,IntroExperiment.stopped,keyIntroExp.keys,keyIntroExp.rt,keyIntroExp.duration,Randomization_training.started,Randomization_training.stopped,IntroTrainingDifficult.started,IntroTrainingDifficult.stopped,RDKtraining.keyIntroTraining.keys,ITI.started,ITI.stopped,AuditoryCue_qest.started,soundCue_quest.started,fixCross_quest_2.started,soundCue_quest.stopped,fixCross_quest_2.stopped,AuditoryCue_qest.stopped,RDK_training.started,dots_training.started,fixCross_training.started,textTraining.started,keyMotionResp_training.started,RDK_training.stopped,RDKtraining.keyMotionResp_training.keys,RDKtraining.keyMotionResp_training.corr,RDKtraining.keyMotionResp_training.rt,RDKtraining.keyMotionResp_training.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,textIntroTraining.started,keyIntroTraining.started,RDKtraining.keyIntroTraining.rt,RDKtraining.keyIntroTraining.duration,dots_training.stopped,fixCross_training.stopped,textTraining.stopped,keyMotionResp_training.stopped,end_training.started,textEndTraining.started,textFinalFeedback.started,textEndTraining.stopped,textFinalFeedback.stopped,end_training.stopped,RDK_TaskInstructions.started,textRDK_taskInstructions.started,keyRDK_taskInstructions.started,RDK_TaskInstructions.stopped,keyRDK_taskInstructions.keys,keyRDK_taskInstructions.rt,keyRDK_taskInstructions.duration,QUEST.label,QUEST.startVal,QUEST.startValSd,QUEST.pThreshold,QUEST.method,QUEST.beta,QUEST.delta,QUEST.gamma,QUEST.grain,QUEST.minVal,QUEST.maxVal,QUEST.thisIndex,QUEST.thisRepN,QUEST.thisN,QUEST.direction,QUEST.stepSize,QUEST.stepType,QUEST.intensity,Randomization_quest.started,Randomization_quest.stopped,fix.started,fixCross1.started,fixCross1.stopped,fix.stopped,RDK_quest.started,dots_quest.started,fixCross_quest.started,keyMotionResp_quest.started,RDK_quest.stopped,QUEST.response,dots_quest.stopped,fixCross_quest.stopped,keyMotionResp_quest.stopped,QUEST_transition.started,testQUEST_instruction.started,keyQUESTtransition.started,QUEST_transition.stopped,keyQUESTtransition.keys,keyQUESTtransition.rt,keyQUESTtransition.duration,QUEST_II.label,QUEST_II.startVal,QUEST_II.startValSd,QUEST_II.pThreshold,QUEST_II.method,QUEST_II.beta,QUEST_II.delta,QUEST_II.gamma,QUEST_II.grain,QUEST_II.minVal,QUEST_II.maxVal,QUEST_II.thisIndex,QUEST_II.thisRepN,QUEST_II.thisN,QUEST_II.direction,QUEST_II.stepSize,QUEST_II.stepType,QUEST_II.intensity,Randomization_quest2.started,Randomization_quest2.stopped,QUEST_II.response,QUESTlog.started,QUESTlog.stopped,InstrLowLevel.started,textInstrLowLevel.started,key_respInstrLowLevel.started,InstrLowLevel.stopped,key_respInstrLowLevel.keys,key_respInstrLowLevel.rt,key_respInstrLowLevel.duration,blockPseudomization.started,blockPseudomization.stopped,InstrExpSwitch.started,textInstrExpSwitch.started,key_resp.started,InstrExpSwitch.stopped,loopLowPriorBlocks.key_resp.keys,loopLowPriorBlocks.key_resp.rt,loopLowPriorBlocks.key_resp.duration,SwitchGlasses.started,SwitchGlasses.stopped,loopLowPriorBlocks.key_respInstr_3.keys,blockInstructions.started,blockInstructions.stopped,loopLowPriorBlocks.key_respInstr_2.keys,blank500.started,text.started,text.stopped,blank500.stopped,trialLowPseudomization.started,trialLowPseudomization.stopped,AuditoryCue.started,soundCue.started,fixCross.started,soundCue.stopped,fixCross.stopped,AuditoryCue.stopped,RDK.started,dotsRDK.started,fixCross2.started,keyMotionResp_2.started,RDK.stopped,loopLowPriorTrials.keyMotionResp_2.keys,loopLowPriorTrials.keyMotionResp_2.corr,loopLowPriorTrials.keyMotionResp_2.rt,loopLowPriorTrials.keyMotionResp_2.duration,logg.started,logg.stopped,textblockInstruction.started,key_respInstr_2.started,loopLowPriorBlocks.key_respInstr_2.rt,loopLowPriorBlocks.key_respInstr_2.duration,textGlassesInstr.started,key_respInstr_3.started,loopLowPriorBlocks.key_respInstr_3.rt,loopLowPriorBlocks.key_respInstr_3.duration,Goodbye.started,textGoodbye.started,key_respEndScreen.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,filename,
6,0,6,lbh,3,test,highlevel,None,,,None,space,right,1,0.45948089999910735,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,6,0,6,0,8969.6733331,,highleft,750,test,right,left,,0.1385,medium,leftfirst,,,,,,,,,,,,,,,,,,8969.6715324,8971.124186199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8971.804282199999,8971.8062525,8972.8513141,8972.7983601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8969.6714423,8969.671489999999,8971.278465,8971.290686066666,8971.2806273,8971.8062525,8971.8062525,8971.8042248,8972.8485931,8972.8513141,8972.8513141,8972.8513141,8973.3170101,right,1,0.45948089999910735,None,8973.3171334,8973.3171939,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
7,0,7,lbh,3,test,highlevel,None,,,None,space,left,0,0.997722000000067,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,7,0,7,0,8973.3205532,,highleft,750,test,right,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,8973.3174882,8974.814536099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8975.4942294,8975.496079999999,8976.545067,8976.4902022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8973.3173993,8973.3174465,8974.9687873,8974.981088066666,8974.970875699999,8975.496079999999,8975.496079999999,8975.4941797,8976.542291,8976.545067,8976.545067,8976.545067,8977.5484609,left,0,0.997722000000067,None,8977.5485727,8977.548622299999,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
8,0,8,lbh,3,test,highlevel,None,,,None,space,left,0,0.8376849000014772,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,8,0,8,0,8977.5514265,,highleft,750,test,right,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,8977.5489272,8978.7970532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8979.4742014,8979.475938399999,8980.5209585,8980.467546099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8977.548833699999,8977.5488823,8978.9523278,8978.963610966666,8978.9544458,8979.475938399999,8979.475938399999,8979.4741506,8980.518110199999,8980.5209585,8980.5209585,8980.5209585,8981.3654039,left,0,0.8376849000014772,None,8981.365512299999,8981.365566299999,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
9,0,9,lbh,3,test,highlevel,None,,,None,space,left,1,0.6916290999997727,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,9,0,9,0,8981.367586999999,,highleft,750,test,left,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,8981.3658701,8982.7546258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8983.4442635,8983.4461863,8984.4911858,8984.4375399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8981.3657797,8981.365828099999,8982.9165812,8982.921176666665,8982.9187528,8983.4461863,8983.4461863,8983.4442134,8984.4882654,8984.4911858,8984.4911858,8984.4911858,8985.1895308,left,1,0.6916290999997727,None,8985.1896469,8985.1896975,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
10,0,10,lbh,3,test,highlevel,None,,,None,space,right,1,0.6447723000001133,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,10,0,10,0,8985.1921908,,highleft,750,test,right,left,,0.1385,medium,leftfirst,,,,,,,,,,,,,,,,,,8985.1901863,8986.6662727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8987.3442217,8987.3460968,8988.3940342,8988.341144799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8985.1899085,8985.1901038,8986.8216332,8986.832830466667,8986.823848799999,8987.3460968,8987.3460968,8987.344166699999,8988.3914873,8988.3940342,8988.3940342,8988.3940342,8989.0465326,right,1,0.6447723000001133,None,8989.0466334,8989.046677999999,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
11,0,11,lbh,3,test,highlevel,None,,,None,space,left,0,0.8516686000002665,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,11,0,11,0,8989.0485522,,highleft,750,test,right,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,8989.0469731,8990.2615685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8990.9442162,8990.94606,8991.9949548,8991.940462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8989.0468827,8989.0469308,8990.419377799999,8990.428097966666,8990.4215184,8990.94606,8990.94606,8990.9441687,8991.992216499999,8991.9949548,8991.9949548,8991.9949548,8992.8536997,left,0,0.8516686000002665,None,8992.853813599999,8992.8538629,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
12,0,12,lbh,3,test,highlevel,None,,,None,space,left,1,0.6103129000002809,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,12,0,12,0,8992.8561232,,highleft,750,test,left,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,8992.8541708,8994.114700099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8994.7943239,8994.7959036,8995.844293799999,8995.790529099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8992.8540808,8992.854129,8994.2743302,8994.281249766665,8994.276481699999,8994.7959036,8994.7959036,8994.7942705,8995.8415331,8995.844293799999,8995.844293799999,8995.844293799999,8996.4612228,left,1,0.6103129000002809,None,8996.461339,8996.461389099999,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
13,0,13,lbh,3,test,highlevel,None,,,None,space,left,1,1.2881868999993458,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,13,0,13,0,8996.4637373,,highleft,750,test,left,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,8996.461694,8997.6849589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8998.3642538,8998.3662481,8999.4145484,8999.360915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8996.4615994,8996.461647799999,8997.8421395,8997.851509166665,8997.844330599999,8998.3662481,8998.3662481,8998.3642038,8999.4118175,8999.4145484,8999.4145484,8999.4145484,9000.711734,left,1,1.2881868999993458,None,9000.7118586,9000.7119188,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
14,0,14,lbh,3,test,highlevel,None,,,None,space,left,1,1.339069699999527,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,14,0,14,0,9000.7140901,,highleft,750,test,left,left,,0.1385,medium,leftfirst,,,,,,,,,,,,,,,,,,9000.7122153,9001.8806661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9002.5542432,9002.5558871,9003.6036811,9003.5506073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.7121261,9000.7121729,9002.0349882,9002.047160066666,9002.0372683,9002.5558871,9002.5558871,9002.5541995,9003.6008497,9003.6036811,9003.6036811,9003.6036811,9004.9518195,left,1,1.339069699999527,None,9004.9519348,9004.9519848,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
15,0,15,lbh,3,test,highlevel,None,,,None,space,right,1,1.2040689000004932,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,15,0,15,0,9004.9541501,,highleft,750,test,right,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,9004.9523162,9006.1506467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9006.8342818,9006.8360848,9007.882669499999,9007.8284954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9004.952216,9004.952271099999,9006.311834799999,9006.317176166665,9006.313831399999,9006.8360848,9006.8360848,9006.8342345,9007.8799275,9007.882669499999,9007.882669499999,9007.882669499999,9009.0968115,right,1,1.2040689000004932,None,9009.0969126,9009.0969567,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
16,0,16,lbh,3,test,highlevel,None,,,None,space,right,1,0.6334881999991921,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,16,0,16,0,9009.0989053,,highleft,750,test,right,left,,0.1385,medium,leftfirst,,,,,,,,,,,,,,,,,,9009.0972525,9010.2487797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9010.9241913,9010.9258187,9011.9731804,9011.919625999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9009.097163,9009.097211,9010.4038824,9010.415343966666,9010.4060427,9010.9258187,9010.9258187,9010.9241485,9011.9704368,9011.9731804,9011.9731804,9011.9731804,9012.6170268,right,1,0.6334881999991921,None,9012.6171342,9012.617183299999,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
17,0,17,lbh,3,test,highlevel,None,,,None,space,right,0,1.5477412000000186,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,17,0,17,0,9012.619106,,highleft,750,test,left,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,9012.6174775,9013.9315741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9014.6042523,9014.606071,9015.6510081,9015.5977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9012.6173886,9012.6174364,9014.0850872,9014.098110166666,9014.0870609,9014.606071,9014.606071,9014.6042059,9015.64818,9015.6510081,9015.6510081,9015.6510081,9017.207521799999,right,0,1.5477412000000186,None,9017.2076425,9017.207703,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
18,0,18,lbh,3,test,highlevel,None,,,None,space,left,0,0.7447130999989895,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,18,0,18,0,9017.2096181,,highleft,750,test,right,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,9017.2079971,9018.213886399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9018.8942312,9018.8961039,9019.9419081,9019.8884867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9017.2079081,9017.2079554,9018.369597699999,9018.380435866666,9018.3717463,9018.8961039,9018.8961039,9018.8941839,9019.9391198,9019.9419081,9019.9419081,9019.9419081,9020.6943565,left,0,0.7447130999989895,None,9020.6944705,9020.6945208,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
19,0,19,lbh,3,test,highlevel,None,,,None,space,left,1,1.2219884999994974,None,30.42397440000059,None,,,,,,,,,,,,,,,0,26,26,26,19,0,19,0,9020.6966552,,highleft,750,test,left,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,9020.6948208,9022.1171531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9022.7942467,9022.796024199999,9023.8566667,9023.8015944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9020.6947304,9020.6947789,9022.2707574,9022.283705666665,9022.2729956,9022.796024199999,9022.796024199999,9022.7942018,9023.8532439,9023.8566667,9023.8566667,9023.8566667,9025.0855008,left,1,1.2219884999994974,None,9025.085613899999,9025.0856635,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
0,0,0,lbh,4,test,highlevel,None,,,space,space,right,1,1.0959463999988657,None,6.009653299999627,None,93.99422939999931,None,,,,,,,,,,,,,0,27,27,27,0,0,0,0,9125.2332696,,highleft,750,test,right,right,,0.1385,medium,leftfirst,,,,,,,,,,,,,,,,,,9125.2293587,9126.5912316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9127.2642332,9127.2659017,9128.3107243,9128.2574773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9025.0899374,9025.0901011,9025.0901288,,,9025.090165399999,None,,,9025.0901959,9119.0885146,space,9119.0885974,9125.1041879,space,9125.104263,9125.1079529,9125.2332696,9125.2288206,9125.2292635,9125.2293161,9126.7480323,9126.757693666666,9126.750251,9127.2659017,9127.2659017,9127.264187499999,9128.3080321,9128.3107243,9128.3107243,9128.3107243,9129.4126039,right,1,1.0959463999988657,None,9129.412724,9129.4127736,9119.0929934,9119.0929934,6.009653299999627,None,9025.0924327,9025.0924327,93.99422939999931,None,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
1,0,1,lbh,4,test,highlevel,None,,,space,space,left,1,0.9956191000001127,None,6.009653299999627,None,93.99422939999931,None,,,,,,,,,,,,,0,27,27,27,1,0,1,0,9129.4150073,,highleft,750,test,left,right,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,9129.413078,9130.411053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9131.0842417,9131.0858701,9132.1312851,9132.0773541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9129.4129883,9129.4130369,9130.568259399999,9130.577612766665,9130.5704243,9131.0858701,9131.0858701,9131.0841987,9132.1284523,9132.1312851,9132.1312851,9132.1312851,9133.1324337,left,1,0.9956191000001127,None,9133.1325486,9133.1325971,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
2,0,2,lbh,4,test,highlevel,None,,,space,space,right,1,1.160473899999488,None,6.009653299999627,None,93.99422939999931,None,,,,,,,,,,,,,0,27,27,27,2,0,2,0,9133.134999599999,,highleft,750,test,right,right,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,9133.1330884,9134.4018789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9135.0842421,9135.0859007,9136.1343118,9136.080632199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9133.1329943,9133.133045,9134.555207899999,9134.568428466666,9134.5573177,9135.0859007,9135.0859007,9135.0841937,9136.1315105,9136.1343118,9136.1343118,9136.1343118,9137.3024774,right,1,1.160473899999488,None,9137.3025908,9137.3026428,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
3,0,3,lbh,4,test,highlevel,None,,,space,space,left,1,0.7789088999998057,None,6.009653299999627,None,93.99422939999931,None,,,,,,,,,,,,,0,27,27,27,3,0,3,0,9137.3046915,,highleft,750,test,left,right,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,9137.3029482,9138.5679194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9139.2443216,9139.246282,9140.291772499999,9140.2382877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9137.3028564,9137.302904799999,9138.723743,9138.734438666666,9138.7259598,9139.246282,9139.246282,9139.2442651,9140.2888404,9140.291772499999,9140.291772499999,9140.291772499999,9141.0772674,left,1,0.7789088999998057,None,9141.0773948,9141.0774551,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
4,0,4,lbh,4,test,highlevel,None,,,space,space,right,1,0.6902258999998594,None,6.009653299999627,None,93.99422939999931,None,,,,,,,,,,,,,0,27,27,27,4,0,4,0,9141.079574899999,,highleft,750,test,right,right,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,9141.0777587,9142.187761199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9142.874256199999,9142.876069599999,9143.924428,9143.8707234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9141.0776699,9141.077717099999,9142.3471698,9142.354311366666,9142.3493333,9142.876069599999,9142.876069599999,9142.874210099999,9143.9216278,9143.924428,9143.924428,9143.924428,9144.6264362,right,1,0.6902258999998594,None,9144.6265451,9144.6265921,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
5,0,5,lbh,4,test,highlevel,None,,,space,space,left,0,1.174504499998875,None,6.009653299999627,None,93.99422939999931,None,,,,,,,,,,,,,0,27,27,27,5,0,5,0,9144.628831,,highleft,750,test,right,right,,0.1385,medium,leftfirst,,,,,,,,,,,,,,,,,,9144.626898299999,9145.8203229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9146.5042796,9146.5059554,9147.5521194,9147.4991344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9144.626808199999,9144.6268568,9145.978092899999,9145.986883866666,9145.9802667,9146.5059554,9146.5059554,9146.504226199999,9147.5493529,9147.5521194,9147.5521194,9147.5521194,9148.7338212,left,0,1.174504499998875,None,9148.7339335,9148.7339832,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
6,0,6,lbh,4,test,highlevel,None,,,space,space,right,1,0.6100858999998309,None,6.009653299999627,None,93.99422939999931,None,,,,,,,,,,,,,0,27,27,27,6,0,6,0,9148.7359931,,highleft,750,test,right,right,,0.1385,medium,leftfirst,,,,,,,,,,,,,,,,,,9148.7342988,9149.832016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9150.5143252,9150.5161553,9151.564550699999,9151.5107713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9148.7342078,9148.734256599999,9149.9864716,9149.998562866665,9149.988637299999,9150.5161553,9150.5161553,9150.5142716,9151.5618469,9151.564550699999,9151.564550699999,9151.564550699999,9152.1827607,right,1,0.6100858999998309,None,9152.1828752,9152.1829262,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
