participant,exp,block_cond,block_order,thisN,cueAss,cueHz,motion_direction,prior,response,corr,rt,thresh75,BiasFirst,coh,coh_level,filename,rt_flag,lowCoh_performance,medCoh_performance,highCoh_performance,prior_dic,response_prior
sub-003,lowlevel,test,lhb,13.0,lowleft,600.0,left,left,left,1.0,1.0277323000000251,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,lowlevel,test,lhb,14.0,lowleft,600.0,left,left,left,1.0,0.6519600999999966,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,lowlevel,test,lhb,15.0,lowleft,900.0,right,right,right,1.0,0.5976558,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,lowlevel,test,lhb,16.0,lowleft,600.0,left,left,left,1.0,0.9693371999992452,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,lowlevel,test,lhb,17.0,lowleft,600.0,right,left,right,1.0,0.7348934000001464,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,lowlevel,test,lhb,18.0,lowleft,600.0,left,left,left,1.0,0.6548867999999857,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,lowlevel,test,lhb,19.0,lowleft,900.0,right,right,right,1.0,0.5254857999998421,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,0.0,lowleft,750.0,left,right,left,1.0,1.2573710999995455,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,1.0,lowleft,750.0,right,right,right,1.0,0.6460747999999512,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,2.0,lowleft,750.0,left,right,left,1.0,0.5921830999996018,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,3.0,lowleft,750.0,left,right,right,0.0,0.9496039000005112,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,4.0,lowleft,750.0,left,right,left,1.0,0.5321020000001226,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,5.0,lowleft,750.0,left,right,right,0.0,0.5781597,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,6.0,lowleft,750.0,left,right,left,1.0,0.6494718999992983,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,7.0,lowleft,750.0,left,right,right,0.0,0.6331229000006715,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,8.0,lowleft,750.0,left,right,left,1.0,0.9919437999997172,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,9.0,lowleft,750.0,right,right,right,1.0,0.5714906000002884,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,10.0,lowleft,750.0,left,right,left,1.0,0.7133279999998194,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,11.0,lowleft,750.0,left,right,left,1.0,0.5441386,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,12.0,lowleft,750.0,right,right,right,1.0,0.7911622999999963,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,13.0,lowleft,750.0,right,right,right,1.0,0.4848854000001665,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,14.0,lowleft,750.0,left,right,left,1.0,0.6954366999998456,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,15.0,lowleft,750.0,left,right,right,0.0,1.0078258000003188,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,16.0,lowleft,750.0,right,right,right,1.0,0.6086189,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,17.0,lowleft,750.0,right,right,right,1.0,0.6191502000001492,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,18.0,lowleft,750.0,right,right,right,1.0,0.5869682000002285,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,19.0,lowleft,750.0,left,right,left,1.0,0.8160200000002078,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,0.0,lowleft,750.0,right,right,right,1.0,0.5057354999999006,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,1.0,lowleft,750.0,right,right,right,1.0,0.5222893000000113,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,2.0,lowleft,750.0,left,right,left,1.0,0.6164255000003322,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,3.0,lowleft,750.0,right,right,right,1.0,0.6327256000004127,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,4.0,lowleft,750.0,left,right,left,1.0,0.6008429999992586,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,5.0,lowleft,750.0,right,right,right,1.0,0.6267389999993611,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,6.0,lowleft,750.0,left,right,right,0.0,0.4914569000002302,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,7.0,lowleft,750.0,right,right,right,1.0,0.4924352999996699,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,8.0,lowleft,750.0,right,right,right,1.0,0.5076808999992863,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,9.0,lowleft,750.0,right,right,left,0.0,0.5828088000007483,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,10.0,lowleft,750.0,left,right,left,1.0,0.6852526000002399,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,11.0,lowleft,750.0,right,right,right,1.0,0.7363033000001451,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,12.0,lowleft,750.0,left,right,left,1.0,0.6434339,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,13.0,lowleft,750.0,left,right,right,0.0,0.8366507999999158,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,14.0,lowleft,750.0,left,right,right,0.0,0.5395064000003913,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,17.0,lowleft,750.0,left,right,left,1.0,0.7796355999998923,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,18.0,lowleft,750.0,right,right,right,1.0,0.9315225000000282,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,19.0,lowleft,750.0,right,right,right,1.0,0.7653769999997166,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,0.0,lowleft,750.0,right,right,right,1.0,0.6754590999998982,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,1.0,lowleft,750.0,right,right,right,1.0,0.4519387999998798,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,2.0,lowleft,750.0,right,right,right,1.0,0.4771885000000111,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,3.0,lowleft,750.0,right,right,right,1.0,0.6353869999993549,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,4.0,lowleft,750.0,left,right,left,1.0,0.8680602000004001,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,5.0,lowleft,750.0,right,right,right,1.0,0.8698755999994319,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,6.0,lowleft,750.0,right,right,right,1.0,0.6295148999997764,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,7.0,lowleft,750.0,right,right,right,1.0,1.0550049999992552,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,8.0,lowleft,750.0,left,right,left,1.0,1.069606100000783,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,9.0,lowleft,750.0,left,right,left,1.0,1.0739228000002186,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,10.0,lowleft,750.0,right,right,right,1.0,0.943713600000592,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,11.0,lowleft,750.0,right,right,right,1.0,0.6089003000006414,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,12.0,lowleft,750.0,left,right,left,1.0,0.6495223000001715,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,13.0,lowleft,750.0,right,right,right,1.0,0.7037531999994826,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,15.0,lowleft,750.0,right,right,right,1.0,0.9151646999998776,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,16.0,lowleft,750.0,right,right,right,1.0,0.7347867999997106,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,18.0,lowleft,750.0,right,right,right,1.0,0.5930979,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,0.0,lowleft,750.0,left,right,right,0.0,1.2016005999994377,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,1.0,lowleft,750.0,right,right,right,1.0,0.5684279999995852,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,3.0,lowleft,750.0,left,right,left,1.0,0.8566522000000987,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,4.0,lowleft,750.0,left,right,left,1.0,1.1752466999996614,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,5.0,lowleft,750.0,left,right,left,1.0,1.0266071999994892,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,7.0,lowleft,750.0,left,right,left,1.0,0.9496525000004112,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,11.0,lowleft,750.0,left,right,right,0.0,1.134507599999779,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,12.0,lowleft,750.0,right,right,right,1.0,0.5673995000006471,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,13.0,lowleft,750.0,right,right,right,1.0,0.6271704000000682,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,14.0,lowleft,750.0,right,right,right,1.0,0.8069929999992382,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,15.0,lowleft,750.0,left,right,right,0.0,0.9185348000000886,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,16.0,lowleft,750.0,right,right,right,1.0,0.6147697999995216,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,18.0,lowleft,750.0,right,right,right,1.0,0.5867081000005783,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,19.0,lowleft,750.0,left,right,left,1.0,0.5441725999999107,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,0.0,lowleft,750.0,left,left,left,1.0,0.7261496000000989,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,1.0,lowleft,750.0,right,left,right,1.0,0.4759809000006498,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,2.0,lowleft,750.0,right,left,right,1.0,0.4954888000002029,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,3.0,lowleft,750.0,right,left,right,1.0,0.5446479,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,4.0,lowleft,750.0,right,left,right,1.0,0.5028542000000016,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,5.0,lowleft,750.0,right,left,right,1.0,0.5528263000005609,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,6.0,lowleft,750.0,right,left,right,1.0,0.6597270000002027,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,7.0,lowleft,750.0,right,left,right,1.0,0.6421449999998003,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,8.0,lowleft,750.0,left,left,left,1.0,1.0498145000001389,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,10.0,lowleft,750.0,left,left,right,0.0,0.6296492999999828,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,11.0,lowleft,750.0,right,left,right,1.0,0.7361364999997022,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,12.0,lowleft,750.0,left,left,right,0.0,0.9041258,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,15.0,lowleft,750.0,left,left,right,0.0,1.1543857000006028,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,18.0,lowleft,750.0,left,left,left,1.0,0.8022504000000481,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,19.0,lowleft,750.0,left,left,left,1.0,0.9041237999999794,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,0.0,lowleft,750.0,right,left,right,1.0,1.120333099999698,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,1.0,lowleft,750.0,right,left,right,1.0,0.5492358000001332,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,2.0,lowleft,750.0,right,left,right,1.0,0.584314,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,4.0,lowleft,750.0,right,left,right,1.0,0.6459908999995605,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,5.0,lowleft,750.0,left,left,left,1.0,0.8768218000004708,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,6.0,lowleft,750.0,left,left,right,0.0,0.5737098999998125,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,7.0,lowleft,750.0,left,left,right,0.0,1.0496249999996508,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,8.0,lowleft,750.0,right,left,right,1.0,0.7456741999994847,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,9.0,lowleft,750.0,right,left,right,1.0,0.4895625999997719,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,10.0,lowleft,750.0,right,left,right,1.0,0.6669105999999374,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,11.0,lowleft,750.0,left,left,right,0.0,0.5502733999992415,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,12.0,lowleft,750.0,right,left,right,1.0,0.4016225999994276,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,13.0,lowleft,750.0,left,left,right,0.0,0.7159802000005584,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,14.0,lowleft,750.0,right,left,right,1.0,0.5585494999995717,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,15.0,lowleft,750.0,left,left,right,0.0,0.6741935000000012,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,16.0,lowleft,750.0,left,left,left,1.0,0.5174543000002814,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,17.0,lowleft,750.0,right,left,right,1.0,0.5390308000005462,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,18.0,lowleft,750.0,left,left,right,0.0,0.7240089000006265,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,19.0,lowleft,750.0,right,left,right,1.0,0.7279473999997208,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,0.0,lowleft,750.0,right,left,right,1.0,0.5259428999997908,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,1.0,lowleft,750.0,right,left,right,1.0,0.5215319999997519,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,2.0,lowleft,750.0,left,left,right,0.0,0.5215345999995407,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,3.0,lowleft,750.0,left,left,right,0.0,0.6444049000001542,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,4.0,lowleft,750.0,left,left,left,1.0,0.5694447000005312,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,5.0,lowleft,750.0,right,left,right,1.0,0.6106342000002769,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,6.0,lowleft,750.0,right,left,right,1.0,0.4824806999995417,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,7.0,lowleft,750.0,left,left,left,1.0,0.6293980999998894,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,8.0,lowleft,750.0,right,left,right,1.0,0.5413018999997803,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,9.0,lowleft,750.0,right,left,left,0.0,0.6144878,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,10.0,lowleft,750.0,right,left,right,1.0,0.5301154,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,11.0,lowleft,750.0,left,left,left,1.0,0.7806706999999733,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,12.0,lowleft,750.0,left,left,left,1.0,0.9899596000004748,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,13.0,lowleft,750.0,left,left,left,1.0,0.6291331000002174,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,14.0,lowleft,750.0,right,left,right,1.0,0.7082796000004237,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,15.0,lowleft,750.0,right,left,left,0.0,1.1168334000003597,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,16.0,lowleft,750.0,right,left,right,1.0,0.4827874000002339,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,0.0
sub-003,highlevel,test,lhb,17.0,lowleft,750.0,left,left,left,1.0,0.976485999999568,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,18.0,lowleft,750.0,left,left,left,1.0,0.6045148000002882,0.2519,rightfirst,0.2519,medium,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
sub-003,highlevel,test,lhb,19.0,lowleft,750.0,left,left,left,1.0,0.9563125,0.2519,rightfirst,0.12595,low,sub-003_RDKdeutsch_lowleft,False,0.756,0.897,1.0,prior,1.0
